gene_name|species_name|transcript_id|protein_id|isoform_status
ADCY2|homo_sapiens|ENST00000915374|ENSP00000585433|alternative
ADCY2|homo_sapiens|ENST00000915375|ENSP00000585434|alternative
ADCY2|macaca_fascicularis|ENSMFAT00000022563|ENSMFAP00000003902|canonical
ADCY2|macaca_fascicularis|ENSMFAT00000076933|ENSMFAP00000061375|alternative
ADCY2|macaca_fascicularis|ENSMFAT00000079523|ENSMFAP00000059079|alternative
ADCY2|macaca_fascicularis|ENSMFAT00000085915|ENSMFAP00000050630|alternative
ADCY2|macaca_fascicularis|ENSMFAT00000099041|ENSMFAP00000057912|alternative
ADCY2|macaca_mulatta|ENSMMUT00000026351|ENSMMUP00000024667|alternative
ADCY2|macaca_mulatta|ENSMMUT00000026353|ENSMMUP00000024669|alternative
ADCY2|macaca_mulatta|ENSMMUT00000066281|ENSMMUP00000059741|canonical
ADCY2|macaca_nemestrina|ENSMNET00000069661|ENSMNEP00000045150|canonical
ADCY2|microcebus_murinus|ENSMICT00000002947|ENSMICP00000002684|canonical
ADCY2|microcebus_murinus|ENSMICT00000027818|ENSMICP00000020442|alternative
ADCY2|nomascus_leucogenys|ENSNLET00000014671|ENSNLEP00000013984|canonical
ADCY2|pan_paniscus|ENSPPAT00000046759|ENSPPAP00000023934|canonical
ADCY2|pan_paniscus|ENSPPAT00000046763|ENSPPAP00000023938|alternative
ADCY2|pan_troglodytes|ENSPTRT00000109382|ENSPTRP00000083764|canonical
ADCY2|papio_anubis|ENSPANT00000007186|ENSPANP00000000984|canonical
ADCY2|papio_anubis|ENSPANT00000068234|ENSPANP00000058014|alternative
ADCY2|pongo_abelii|ENSPPYT00000017825|ENSPPYP00000017130|canonical
ADCY2|prolemur_simus|ENSPSMT00000015469|ENSPSMP00000013286|canonical
ADCY2|propithecus_coquereli|ENSPCOT00000005345|ENSPCOP00000001482|canonical
ADCY2|propithecus_coquereli|ENSPCOT00000005356|ENSPCOP00000001486|alternative
ADCY2|propithecus_coquereli|ENSPCOT00000005381|ENSPCOP00000001491|alternative
ADCY2|propithecus_coquereli|ENSPCOT00000005389|ENSPCOP00000001495|alternative
ADCY2|propithecus_coquereli|ENSPCOT00000005403|ENSPCOP00000001497|alternative
ADCY2|saimiri_boliviensis_boliviensis|ENSSBOT00000035056|ENSSBOP00000018241|canonical
ADCY2|theropithecus_gelada|ENSTGET00000001779|ENSTGEP00000001398|canonical
ADCY3|aotus_nancymaae|ENSANAT00000021122|ENSANAP00000003478|canonical
ADCY3|aotus_nancymaae|ENSANAT00000021152|ENSANAP00000003507|alternative
ADCY3|callithrix_jacchus|ENSCJAT00000015740|ENSCJAP00000014917|canonical
ADCY3|callithrix_jacchus|ENSCJAT00000122117|ENSCJAP00000091115|alternative
ADCY3|callithrix_jacchus|ENSCJAT00000130345|ENSCJAP00000088517|alternative
ADCY3|callithrix_jacchus|ENSCJAT00000134343|ENSCJAP00000082641|alternative
ADCY3|callithrix_jacchus|ENSCJAT00000139791|ENSCJAP00000085672|alternative
ADCY3|callithrix_jacchus|ENSCJAT00000147587|ENSCJAP00000093520|alternative
ADCY3|carlito_syrichta|ENSTSYT00000010033|ENSTSYP00000009203|canonical
ADCY3|cercocebus_atys|ENSCATT00000007765|ENSCATP00000001514|canonical
ADCY3|cercocebus_atys|ENSCATT00000007807|ENSCATP00000001524|alternative
ADCY3|cercocebus_atys|ENSCATT00000007813|ENSCATP00000001525|alternative
ADCY3|chlorocebus_sabaeus|ENSCSAT00000006569|ENSCSAP00000004771|canonical
ADCY3|colobus_angolensis_palliatus|ENSCANT00000049669|ENSCANP00000026657|canonical
ADCY3|colobus_angolensis_palliatus|ENSCANT00000049675|ENSCANP00000026663|alternative
ADCY3|colobus_angolensis_palliatus|ENSCANT00000049682|ENSCANP00000026670|alternative
ADCY3|gorilla_gorilla|ENSGGOT00000004101|ENSGGOP00000004004|canonical
ADCY3|gorilla_gorilla|ENSGGOT00000063738|ENSGGOP00000043606|alternative
ADCY3|homo_sapiens|ENST00000260600|ENSP00000260600|alternative
ADCY3|homo_sapiens|ENST00000405392|ENSP00000384484|alternative
ADCY3|homo_sapiens|ENST00000427849|ENSP00000399275|alternative
ADCY3|homo_sapiens|ENST00000433852|ENSP00000401455|alternative
ADCY3|homo_sapiens|ENST00000435135|ENSP00000389799|alternative
ADCY3|homo_sapiens|ENST00000438445|ENSP00000406153|alternative
ADCY3|homo_sapiens|ENST00000498288|ENSP00000476143|alternative
ADCY3|homo_sapiens|ENST00000606682|ENSP00000475652|alternative
ADCY3|homo_sapiens|ENST00000679454|ENSP00000505261|canonical
ADCY3|homo_sapiens|ENST00000867857|ENSP00000537916|alternative
ADCY3|homo_sapiens|ENST00000867858|ENSP00000537917|alternative
ADCY3|homo_sapiens|ENST00000867859|ENSP00000537918|alternative
ADCY3|homo_sapiens|ENST00000867860|ENSP00000537919|alternative
ADCY3|homo_sapiens|ENST00000912210|ENSP00000582269|alternative
ADCY3|homo_sapiens|ENST00000912211|ENSP00000582270|alternative
ADCY3|homo_sapiens|ENST00000912212|ENSP00000582271|alternative
ADCY3|homo_sapiens|ENST00000912213|ENSP00000582272|alternative
ADCY3|homo_sapiens|ENST00000912214|ENSP00000582273|alternative
ADCY3|homo_sapiens|ENST00000912215|ENSP00000582274|alternative
ADCY3|homo_sapiens|ENST00000948874|ENSP00000618933|alternative
ADCY3|homo_sapiens|ENST00000948875|ENSP00000618934|alternative
ADCY3|homo_sapiens|ENST00000948876|ENSP00000618935|alternative
ADCY3|homo_sapiens|ENST00000948877|ENSP00000618936|alternative
ADCY3|homo_sapiens|ENST00000948878|ENSP00000618937|alternative
ADCY3|homo_sapiens|ENST00000948879|ENSP00000618938|alternative
ADCY3|homo_sapiens|ENST00000948880|ENSP00000618939|alternative
ADCY3|homo_sapiens|ENST00000948881|ENSP00000618940|alternative
ADCY3|homo_sapiens|ENST00000948882|ENSP00000618941|alternative
ADCY3|homo_sapiens|ENST00000948883|ENSP00000618942|alternative
ADCY3|homo_sapiens|ENST00000948884|ENSP00000618943|alternative
ADCY3|homo_sapiens|ENST00000948885|ENSP00000618944|alternative
ADCY3|homo_sapiens|ENST00000948886|ENSP00000618945|alternative
ADCY3|macaca_fascicularis|ENSMFAT00000012562|ENSMFAP00000038307|canonical
ADCY3|macaca_mulatta|ENSMMUT00000013396|ENSMMUP00000012551|alternative
ADCY3|macaca_mulatta|ENSMMUT00000057274|ENSMMUP00000057793|alternative
ADCY3|macaca_mulatta|ENSMMUT00000060492|ENSMMUP00000049332|canonical
ADCY3|macaca_nemestrina|ENSMNET00000069817|ENSMNEP00000045306|alternative
ADCY3|macaca_nemestrina|ENSMNET00000069831|ENSMNEP00000045320|alternative
ADCY3|macaca_nemestrina|ENSMNET00000069842|ENSMNEP00000045331|canonical
ADCY3|macaca_nemestrina|ENSMNET00000069846|ENSMNEP00000045335|alternative
ADCY3|microcebus_murinus|ENSMICT00000037633|ENSMICP00000037898|canonical
ADCY3|nomascus_leucogenys|ENSNLET00000001362|ENSNLEP00000001286|canonical
ADCY3|pan_paniscus|ENSPPAT00000053532|ENSPPAP00000030669|canonical
ADCY3|pan_paniscus|ENSPPAT00000053543|ENSPPAP00000030680|alternative
ADCY3|pan_troglodytes|ENSPTRT00000021823|ENSPTRP00000020130|canonical
ADCY3|pan_troglodytes|ENSPTRT00000078793|ENSPTRP00000079212|alternative
ADCY3|pan_troglodytes|ENSPTRT00000085540|ENSPTRP00000087358|alternative
ADCY3|papio_anubis|ENSPANT00000024286|ENSPANP00000001507|canonical
ADCY3|papio_anubis|ENSPANT00000035094|ENSPANP00000024218|alternative
ADCY3|papio_anubis|ENSPANT00000049473|ENSPANP00000041961|alternative
ADCY3|papio_anubis|ENSPANT00000066039|ENSPANP00000060600|alternative
ADCY3|pongo_abelii|ENSPPYT00000014633|ENSPPYP00000014065|canonical
ADCY3|prolemur_simus|ENSPSMT00000008727|ENSPSMP00000007415|canonical
ADCY3|prolemur_simus|ENSPSMT00000008728|ENSPSMP00000007416|alternative
ADCY3|propithecus_coquereli|ENSPCOT00000027759|ENSPCOP00000017125|canonical
ADCY3|saimiri_boliviensis_boliviensis|ENSSBOT00000027229|ENSSBOP00000010452|canonical
ADCY3|theropithecus_gelada|ENSTGET00000029869|ENSTGEP00000025080|canonical
ADCY3|theropithecus_gelada|ENSTGET00000029873|ENSTGEP00000025084|alternative
ADCY3|theropithecus_gelada|ENSTGET00000029879|ENSTGEP00000025089|alternative
ADCY3|theropithecus_gelada|ENSTGET00000029887|ENSTGEP00000025096|alternative
ADCY3|theropithecus_gelada|ENSTGET00000029892|ENSTGEP00000025101|alternative
ADCY4|aotus_nancymaae|ENSANAT00000038257|ENSANAP00000020380|alternative
ADCY4|aotus_nancymaae|ENSANAT00000038265|ENSANAP00000020388|canonical
ADCY4|callithrix_jacchus|ENSCJAT00000012871|ENSCJAP00000012204|canonical
ADCY4|callithrix_jacchus|ENSCJAT00000126768|ENSCJAP00000080704|alternative
ADCY4|callithrix_jacchus|ENSCJAT00000147719|ENSCJAP00000084889|alternative
ADCY4|carlito_syrichta|ENSTSYT00000014217|ENSTSYP00000013056|canonical
ADCY4|cercocebus_atys|ENSCATT00000005727|ENSCATP00000001081|canonical
ADCY4|chlorocebus_sabaeus|ENSCSAT00000013961|ENSCSAP00000011943|canonical
ADCY4|colobus_angolensis_palliatus|ENSCANT00000053443|ENSCANP00000030240|canonical
ADCY4|gorilla_gorilla|ENSGGOT00000004731|ENSGGOP00000004611|canonical
ADCY4|homo_sapiens|ENST00000310677|ENSP00000312126|alternative
ADCY4|homo_sapiens|ENST00000418030|ENSP00000393177|canonical
ADCY4|homo_sapiens|ENST00000554068|ENSP00000452250|alternative
ADCY4|homo_sapiens|ENST00000556932|ENSP00000450843|alternative
ADCY4|homo_sapiens|ENST00000559167|ENSP00000453259|alternative
ADCY4|homo_sapiens|ENST00000561138|ENSP00000453893|alternative
ADCY4|homo_sapiens|ENST00000884390|ENSP00000554449|alternative
ADCY4|homo_sapiens|ENST00000884391|ENSP00000554450|alternative
ADCY4|homo_sapiens|ENST00000884392|ENSP00000554451|alternative
ADCY4|homo_sapiens|ENST00000884393|ENSP00000554452|alternative
ADCY4|macaca_fascicularis|ENSMFAT00000019000|ENSMFAP00000044703|canonical
ADCY4|macaca_fascicularis|ENSMFAT00000019007|ENSMFAP00000044710|alternative
ADCY4|macaca_mulatta|ENSMMUT00000029116|ENSMMUP00000027242|canonical
ADCY4|macaca_mulatta|ENSMMUT00000029117|ENSMMUP00000027243|alternative
ADCY4|macaca_mulatta|ENSMMUT00000029118|ENSMMUP00000027244|alternative
ADCY4|macaca_mulatta|ENSMMUT00000064851|ENSMMUP00000052807|alternative
ADCY4|macaca_nemestrina|ENSMNET00000061883|ENSMNEP00000037416|canonical
ADCY4|microcebus_murinus|ENSMICT00000001777|ENSMICP00000001618|canonical
ADCY4|microcebus_murinus|ENSMICT00000035034|ENSMICP00000037352|alternative
ADCY4|microcebus_murinus|ENSMICT00000061993|ENSMICP00000049426|alternative
ADCY4|nomascus_leucogenys|ENSNLET00000019709|ENSNLEP00000018767|canonical
ADCY4|pan_paniscus|ENSPPAT00000053964|ENSPPAP00000031100|canonical
ADCY4|pan_troglodytes|ENSPTRT00000011406|ENSPTRP00000010553|canonical
ADCY4|papio_anubis|ENSPANT00000024483|ENSPANP00000017711|canonical
ADCY4|pongo_abelii|ENSPPYT00000006740|ENSPPYP00000006484|canonical
ADCY4|prolemur_simus|ENSPSMT00000024687|ENSPSMP00000021288|canonical
ADCY4|propithecus_coquereli|ENSPCOT00000022345|ENSPCOP00000011755|canonical
ADCY4|saimiri_boliviensis_boliviensis|ENSSBOT00000055560|ENSSBOP00000038607|canonical
ADCY4|saimiri_boliviensis_boliviensis|ENSSBOT00000055572|ENSSBOP00000038618|alternative
ADCY4|theropithecus_gelada|ENSTGET00000033461|ENSTGEP00000028083|canonical
ADCY5|aotus_nancymaae|ENSANAT00000046428|ENSANAP00000028402|canonical
ADCY5|aotus_nancymaae|ENSANAT00000046434|ENSANAP00000028408|alternative
ADCY5|aotus_nancymaae|ENSANAT00000046438|ENSANAP00000028412|alternative
ADCY5|aotus_nancymaae|ENSANAT00000046446|ENSANAP00000028420|alternative
ADCY5|callithrix_jacchus|ENSCJAT00000014998|ENSCJAP00000014233|canonical
ADCY5|carlito_syrichta|ENSTSYT00000004992|ENSTSYP00000004564|alternative
ADCY5|carlito_syrichta|ENSTSYT00000039873|ENSTSYP00000030600|canonical
ADCY5|cercocebus_atys|ENSCATT00000050903|ENSCATP00000026663|canonical
ADCY5|cercocebus_atys|ENSCATT00000050905|ENSCATP00000026665|alternative
ADCY5|cercocebus_atys|ENSCATT00000050910|ENSCATP00000026670|alternative
ADCY5|chlorocebus_sabaeus|ENSCSAT00000005630|ENSCSAP00000003847|canonical
ADCY5|colobus_angolensis_palliatus|ENSCANT00000046261|ENSCANP00000023274|canonical
ADCY5|colobus_angolensis_palliatus|ENSCANT00000046265|ENSCANP00000023278|alternative
ADCY5|colobus_angolensis_palliatus|ENSCANT00000046268|ENSCANP00000023281|alternative
ADCY5|gorilla_gorilla|ENSGGOT00000027589|ENSGGOP00000022477|alternative
ADCY5|gorilla_gorilla|ENSGGOT00000033752|ENSGGOP00000021672|canonical
ADCY5|gorilla_gorilla|ENSGGOT00000061263|ENSGGOP00000040597|alternative
ADCY5|homo_sapiens|ENST00000309879|ENSP00000308685|alternative
ADCY5|homo_sapiens|ENST00000462833|ENSP00000419361|canonical
ADCY5|homo_sapiens|ENST00000466617|ENSP00000420082|alternative
ADCY5|homo_sapiens|ENST00000470367|ENSP00000514541|alternative
ADCY5|homo_sapiens|ENST00000483566|ENSP00000420252|alternative
ADCY5|homo_sapiens|ENST00000491190|ENSP00000418537|alternative
ADCY5|homo_sapiens|ENST00000699714|ENSP00000514539|alternative
ADCY5|homo_sapiens|ENST00000699715|ENSP00000514540|alternative
ADCY5|homo_sapiens|ENST00000699716|ENSP00000514542|alternative
ADCY5|homo_sapiens|ENST00000699718|ENSP00000514543|alternative
ADCY5|homo_sapiens|ENST00000850916|ENSP00000520999|alternative
ADCY5|macaca_fascicularis|ENSMFAT00000007744|ENSMFAP00000033517|alternative
ADCY5|macaca_fascicularis|ENSMFAT00000007753|ENSMFAP00000033525|alternative
ADCY5|macaca_fascicularis|ENSMFAT00000092177|ENSMFAP00000053383|canonical
ADCY5|macaca_mulatta|ENSMMUT00000003158|ENSMMUP00000002981|alternative
ADCY5|macaca_mulatta|ENSMMUT00000067943|ENSMMUP00000052487|canonical
ADCY5|macaca_nemestrina|ENSMNET00000066277|ENSMNEP00000041778|canonical
ADCY5|macaca_nemestrina|ENSMNET00000066282|ENSMNEP00000041783|alternative
ADCY5|macaca_nemestrina|ENSMNET00000066283|ENSMNEP00000041784|alternative
ADCY5|microcebus_murinus|ENSMICT00000072422|ENSMICP00000051642|canonical
ADCY5|microcebus_murinus|ENSMICT00000073193|ENSMICP00000051093|alternative
ADCY5|nomascus_leucogenys|ENSNLET00000000470|ENSNLEP00000000442|alternative
ADCY5|nomascus_leucogenys|ENSNLET00000034165|ENSNLEP00000026612|alternative
ADCY5|nomascus_leucogenys|ENSNLET00000035630|ENSNLEP00000048270|canonical
ADCY5|pan_paniscus|ENSPPAT00000048779|ENSPPAP00000025948|canonical
ADCY5|pan_paniscus|ENSPPAT00000048780|ENSPPAP00000025949|alternative
ADCY5|pan_paniscus|ENSPPAT00000048781|ENSPPAP00000025950|alternative
ADCY5|pan_troglodytes|ENSPTRT00000028585|ENSPTRP00000026385|canonical
ADCY5|pan_troglodytes|ENSPTRT00000080923|ENSPTRP00000080872|alternative
ADCY5|pan_troglodytes|ENSPTRT00000102028|ENSPTRP00000079563|alternative
ADCY5|pan_troglodytes|ENSPTRT00000109712|ENSPTRP00000073964|alternative
ADCY5|pongo_abelii|ENSPPYT00000015672|ENSPPYP00000015070|alternative
ADCY5|pongo_abelii|ENSPPYT00000041969|ENSPPYP00000029461|alternative
ADCY5|pongo_abelii|ENSPPYT00000042681|ENSPPYP00000029983|canonical
ADCY5|pongo_abelii|ENSPPYT00000043362|ENSPPYP00000029770|alternative
ADCY5|prolemur_simus|ENSPSMT00000019345|ENSPSMP00000016645|canonical
ADCY5|propithecus_coquereli|ENSPCOT00000040700|ENSPCOP00000029755|canonical
ADCY5|propithecus_coquereli|ENSPCOT00000040702|ENSPCOP00000029757|alternative
ADCY5|saimiri_boliviensis_boliviensis|ENSSBOT00000036246|ENSSBOP00000019426|canonical
ADCY5|saimiri_boliviensis_boliviensis|ENSSBOT00000036258|ENSSBOP00000019438|alternative
ADCY5|saimiri_boliviensis_boliviensis|ENSSBOT00000036266|ENSSBOP00000019446|alternative
ADCY5|theropithecus_gelada|ENSTGET00000011694|ENSTGEP00000009686|canonical
ADCY6|aotus_nancymaae|ENSANAT00000042483|ENSANAP00000024564|canonical
ADCY6|callithrix_jacchus|ENSCJAT00000040792|ENSCJAP00000038613|alternative
ADCY6|callithrix_jacchus|ENSCJAT00000040796|ENSCJAP00000038617|canonical
ADCY6|carlito_syrichta|ENSTSYT00000014643|ENSTSYP00000013435|alternative
ADCY6|carlito_syrichta|ENSTSYT00000047672|ENSTSYP00000022780|canonical
ADCY6|cercocebus_atys|ENSCATT00000039534|ENSCATP00000015380|canonical
ADCY6|cercocebus_atys|ENSCATT00000039544|ENSCATP00000015389|alternative
ADCY6|cercocebus_atys|ENSCATT00000039555|ENSCATP00000015401|alternative
ADCY6|chlorocebus_sabaeus|ENSCSAT00000004281|ENSCSAP00000002541|canonical
ADCY6|colobus_angolensis_palliatus|ENSCANT00000054278|ENSCANP00000031064|canonical
ADCY6|colobus_angolensis_palliatus|ENSCANT00000054283|ENSCANP00000031069|alternative
ADCY6|gorilla_gorilla|ENSGGOT00000002332|ENSGGOP00000002282|canonical
ADCY6|gorilla_gorilla|ENSGGOT00000066609|ENSGGOP00000043031|alternative
ADCY6|homo_sapiens|ENST00000307885|ENSP00000311405|alternative
ADCY6|homo_sapiens|ENST00000357869|ENSP00000350536|canonical
ADCY6|homo_sapiens|ENST00000548820|ENSP00000447702|alternative
ADCY6|homo_sapiens|ENST00000550422|ENSP00000446730|alternative
ADCY6|homo_sapiens|ENST00000873895|ENSP00000543954|alternative
ADCY6|homo_sapiens|ENST00000873896|ENSP00000543955|alternative
ADCY6|homo_sapiens|ENST00000911287|ENSP00000581346|alternative
ADCY6|homo_sapiens|ENST00000960695|ENSP00000630754|alternative
ADCY6|homo_sapiens|ENST00000960696|ENSP00000630755|alternative
ADCY6|homo_sapiens|ENST00000960697|ENSP00000630756|alternative
ADCY6|homo_sapiens|ENST00000960698|ENSP00000630757|alternative
ADCY6|homo_sapiens|ENST00000960699|ENSP00000630758|alternative
ADCY6|homo_sapiens|ENST00000960700|ENSP00000630759|alternative
ADCY6|homo_sapiens|ENST00000960701|ENSP00000630760|alternative
ADCY6|homo_sapiens|ENST00000960702|ENSP00000630761|alternative
ADCY6|homo_sapiens|ENST00000960703|ENSP00000630762|alternative
ADCY6|homo_sapiens|ENST00000960704|ENSP00000630763|alternative
ADCY6|homo_sapiens|ENST00000960705|ENSP00000630764|alternative
ADCY6|homo_sapiens|ENST00000960706|ENSP00000630765|alternative
ADCY6|homo_sapiens|ENST00000960707|ENSP00000630766|alternative
ADCY6|homo_sapiens|ENST00000960708|ENSP00000630767|alternative
ADCY6|homo_sapiens|ENST00000960709|ENSP00000630768|alternative
ADCY6|macaca_fascicularis|ENSMFAT00000027128|ENSMFAP00000001986|canonical
ADCY6|macaca_fascicularis|ENSMFAT00000027146|ENSMFAP00000002004|alternative
ADCY6|macaca_mulatta|ENSMMUT00000008751|ENSMMUP00000008224|alternative
ADCY6|macaca_mulatta|ENSMMUT00000008753|ENSMMUP00000008226|alternative
ADCY6|macaca_mulatta|ENSMMUT00000046852|ENSMMUP00000039881|alternative
ADCY6|macaca_mulatta|ENSMMUT00000085466|ENSMMUP00000064485|canonical
ADCY6|macaca_mulatta|ENSMMUT00000102910|ENSMMUP00000065101|alternative
ADCY6|macaca_nemestrina|ENSMNET00000065930|ENSMNEP00000041432|canonical
ADCY6|macaca_nemestrina|ENSMNET00000065940|ENSMNEP00000041442|alternative
ADCY6|microcebus_murinus|ENSMICT00000011830|ENSMICP00000010771|alternative
ADCY6|microcebus_murinus|ENSMICT00000044304|ENSMICP00000016621|canonical
ADCY6|microcebus_murinus|ENSMICT00000052087|ENSMICP00000034145|alternative
ADCY6|nomascus_leucogenys|ENSNLET00000022807|ENSNLEP00000021714|alternative
ADCY6|nomascus_leucogenys|ENSNLET00000035571|ENSNLEP00000030607|canonical
ADCY6|pan_paniscus|ENSPPAT00000038275|ENSPPAP00000015584|canonical
ADCY6|pan_paniscus|ENSPPAT00000038281|ENSPPAP00000015590|alternative
ADCY6|pan_troglodytes|ENSPTRT00000009044|ENSPTRP00000008355|alternative
ADCY6|pan_troglodytes|ENSPTRT00000093023|ENSPTRP00000093557|canonical
ADCY6|papio_anubis|ENSPANT00000009421|ENSPANP00000007711|canonical
ADCY6|papio_anubis|ENSPANT00000031745|ENSPANP00000044184|alternative
ADCY6|pongo_abelii|ENSPPYT00000005300|ENSPPYP00000005099|canonical
ADCY6|pongo_abelii|ENSPPYT00000041081|ENSPPYP00000027279|alternative
ADCY6|prolemur_simus|ENSPSMT00000009949|ENSPSMP00000008455|canonical
ADCY6|prolemur_simus|ENSPSMT00000009950|ENSPSMP00000008456|alternative
ADCY6|propithecus_coquereli|ENSPCOT00000008448|ENSPCOP00000002439|canonical
ADCY6|propithecus_coquereli|ENSPCOT00000008458|ENSPCOP00000002447|alternative
ADCY6|saimiri_boliviensis_boliviensis|ENSSBOT00000039045|ENSSBOP00000022198|canonical
ADCY6|saimiri_boliviensis_boliviensis|ENSSBOT00000039053|ENSSBOP00000022206|alternative
ADCY6|saimiri_boliviensis_boliviensis|ENSSBOT00000039084|ENSSBOP00000022237|alternative
ADCY6|theropithecus_gelada|ENSTGET00000000614|ENSTGEP00000000451|canonical
ADCY6|theropithecus_gelada|ENSTGET00000000619|ENSTGEP00000000454|alternative
ADCY6|theropithecus_gelada|ENSTGET00000000627|ENSTGEP00000000460|alternative
ADCY7|aotus_nancymaae|ENSANAT00000045415|ENSANAP00000027411|canonical
ADCY7|aotus_nancymaae|ENSANAT00000045429|ENSANAP00000027423|alternative
ADCY7|callithrix_jacchus|ENSCJAT00000003654|ENSCJAP00000003464|canonical
ADCY7|carlito_syrichta|ENSTSYT00000031016|ENSTSYP00000025022|canonical
ADCY7|carlito_syrichta|ENSTSYT00000032360|ENSTSYP00000028882|alternative
ADCY7|cercocebus_atys|ENSCATT00000025948|ENSCATP00000007526|alternative
ADCY7|cercocebus_atys|ENSCATT00000025974|ENSCATP00000007536|canonical
ADCY7|cercocebus_atys|ENSCATT00000026022|ENSCATP00000007557|alternative
ADCY7|cercocebus_atys|ENSCATT00000026104|ENSCATP00000007587|alternative
ADCY7|cercocebus_atys|ENSCATT00000026116|ENSCATP00000007593|alternative
ADCY7|chlorocebus_sabaeus|ENSCSAT00000003403|ENSCSAP00000001681|canonical
ADCY7|colobus_angolensis_palliatus|ENSCANT00000053726|ENSCANP00000030519|alternative
ADCY7|colobus_angolensis_palliatus|ENSCANT00000053734|ENSCANP00000030527|canonical
ADCY7|gorilla_gorilla|ENSGGOT00000014867|ENSGGOP00000014454|alternative
ADCY7|gorilla_gorilla|ENSGGOT00000046395|ENSGGOP00000041980|alternative
ADCY7|gorilla_gorilla|ENSGGOT00000055372|ENSGGOP00000031950|alternative
ADCY7|gorilla_gorilla|ENSGGOT00000062500|ENSGGOP00000030033|canonical
ADCY7|homo_sapiens|ENST00000254235|ENSP00000254235|alternative
ADCY7|homo_sapiens|ENST00000394697|ENSP00000378187|alternative
ADCY7|homo_sapiens|ENST00000537579|ENSP00000437788|alternative
ADCY7|homo_sapiens|ENST00000564044|ENSP00000501222|alternative
ADCY7|homo_sapiens|ENST00000564965|ENSP00000460636|alternative
ADCY7|homo_sapiens|ENST00000566433|ENSP00000457409|alternative
ADCY7|homo_sapiens|ENST00000566761|ENSP00000454301|alternative
ADCY7|homo_sapiens|ENST00000569265|ENSP00000460018|alternative
